Month|Media Market|Product|Media_GRP_Cable_TV|Media_GRP_Network_TV|Media_GRP_Syndicated_TV|Media_GRP_Spanish_Cable_TV|Media_GRP_Spanish_Network_TV|Media_GRP_Spot_Radio|Media_GRP_Spot_TV|Media_Spend_Cable_TV|Media_Spend_Cable_TV_T12|Media_Spend_Network_TV|Media_Spend_Network_TV_T12|Media_Spend_Spanish_Cable_TV|Media_Spend_Spanish_Cable_TV_T12|Media_Spend_Spanish_Network_TV|Media_Spend_Spanish_Network_TV_T12|Media_Spend_Spot_Radio|Media_Spend_Spot_RadioT12|Media_Spend_Spot_TV|Media_Spend_Spot_TV_T12|Media_Spend_Syndicated_TV|Media_Spend_Syndicated_TV_T12|TTL Points of Distribution|Cases Per MM ACV|Cases Per Point Dist|%ACV Selling (avg) WL|Feat & Disp % ACV (avg) WL|Depth_of_Discount|$ Volume
03|CHARLOTTE|Jodo|0|0|0|0|0|0|16.295|0|0|0|0|0|0|0|0|0|0|10.195|0|0|0|2396|27.2|21.5853952584137|56.6430260047281|10.8510638297872|2.26|1525802
03|CHARLOTTE|Star|0|0|0|0|0|111.249|0|0|0|0|0|0|0|0|0|2.909|0|0|0|0|0|3027|38.8|30.7280363007779|97.0212765957447|17.4468085106383|4.26|424185
03|CHICAGO|Jodo|0|0|0|0|0|10.658|51.006|0|0|0|0|0|0|0|0|3.627|0|184.11|0|0|0|2108|6.88888888888889|16.6675872648742|49.7282568122434|6.95956202563145|1.65|1040771
03|CHICAGO|Greenbo|0|0|0|0|0|1.651|0|0|0|0|0|0|0|0|0|0.568|0|0|0|0|0|1033|4.4|10.6351839643139|91.9216125419933|7.19372900335946|3.36|129397
03|CINCINNATI|Jodo|0|0|0|0|0|206.82|0|0|0|0|0|0|0|0|0|6.587|0|0|0|0|0|2067|155.044444444444|50.693825993838|51.037037037037|0|0.09|3196150
03|DALLAS-FT. WORTH|Jodo|0|0|0|0|0|14.402|2.656|0|0|0|0|0|0|0|0|1.992|0|0.406|0|0|0|4971|115.177777777778|72.5657910238183|56.0379303236446|3.14253647586981|3.22|9596487
03|DETROIT|Jodo|0|0|0|0|0|32.495|88.668|0|0|0|0|0|0|0|0|3.228|0|70.991|0|0|0|1514|13.4444444444444|26.702670329583|34.6849942726231|3.98625429553265|2.42|1390592
03|HONOLULU|Jodo|0|0|0|0|0|2.589|0|0|0|0|0|0|0|0|0|0.467|0|0|0|0|0|2411|25.9111111111111|5.53255143872633|53.5777777777778|7.51111111111111|3.76|455333
03|HONOLULU|Star|0|0|0|0|0|0|29.204|0|0|0|0|0|0|0|0|0|0|5.363|0|0|0|4132|127.6|27.236|100|31.6|4.34|399507
03|HONOLULU|Boxy|0|0|0|0|0|0|16.745|0|0|0|0|0|0|0|0|0|0|0.074|0|0|0|5665|294.6|62.87|100|59|4.28|905351
03|HOUSTON|Jodo|0|0|0|0|0|186.683|0|0|0|0|0|0|0|0|0|55.21|0|0|0|0|0|5275|142.633333333333|103.798465611519|58.6111111111111|1.92222222222222|2.63|12698792
03|LAS VEGAS|Jodo|0|0|0|0|0|0|0.831|0|0|0|0|0|0|0|0|0|0|0.602|0|0|0|1969|21.5333333333333|10.7345825155004|43.1555555555556|8.75555555555556|6.25|669011
03|LAS VEGAS|Boxy|0|0|0|0|0|0|0.993|0|0|0|0|0|0|0|0|0|0|0.408|0|0|0|3401|34.8|17.3159595959596|99.8|24.2|4.15|231785
03|LOS ANGELES|Jodo|0|0|0|0|0|37.893|1.555|0|0|0|0|0|0|0|0|16.819|0|15.29|0|0|0|4092|121.633333333333|166.744891835796|45.6368240225383|3.92222222222222|3.66|11034965
03|LOS ANGELES|Westhold|0|0|0|0|0|0|0.638|0|0|0|0|0|0|0|0|0|0|2.744|0|0|0|7873|447.4|434.123413626057|99.1959595959596|10.8|3.53|12080679
03|LOS ANGELES|Greenbo|0|0|0|0|0|0.089|0|0|0|0|0|0|0|0|0|0.031|0|0|0|0|0|2694|64.5|82.8783675103795|94.949309420738|5.8|3.36|2234987
03|LOS ANGELES|Boxy|0|0|0|0|0|0|0.052|0|0|0|0|0|0|0|0|0|0|0.767|0|0|0|4570|90.6|122.683253127272|98.386827458256|10.6|7.04|3460662
03|LOS ANGELES|Slapp|0|0|0|0|0|1.412|0|0|0|0|0|0|0|0|0|0.935|0|0|0|0|0|5199|193.5|284.374817844974|96.4939393939394|20.4|5.58|4985816
03|MEMPHIS|Jodo|0|0|0|0|0|0|84.748|0|0|0|0|0|0|0|0|0|0|8.068|0|0|0|2002|29.4222222222222|12.4774208767932|53.6010709504686|4.1231593038822|0.67|582076
03|MIAMI-FT. LAUDERDALE|Jodo|0|0|0|0|0|0|19.069|0|0|0|0|0|0|0|0|0|0|82.081|0|0|0|4589|76.5444444444445|37.520699351639|51.6179138321995|6.14512471655329|2.25|5588238
03|MIAMI-FT. LAUDERDALE|Star|0|0|0|0|0|37.815|0|0|0|0|0|0|0|0|0|4.698|0|0|0|0|0|8124|303.5|215.182|100|13.7755102040816|5.82|6811365
03|MIAMI-FT. LAUDERDALE|Boxy|0|0|0|0|0|0|0.462|0|0|0|0|0|0|0|0|0|0|0.371|0|0|0|9260|240.4|170.556|100|15.2040816326531|6.79|5345067
03|NASHVILLE|Jodo|0|0|0|0|0|1.717|0|0|0|0|0|0|0|0|0|0.049|0|0|0|0|0|3970|77.3444444444444|23.8295865437059|48.5329317269076|2.7710843373494|0.83|3327308
03|NATIONAL|Jodo|440.896|249.867|0|159.895|278.305|0|0|14219.757|0|22518.55|0|1353.555|0|3730.412|0|0|0|0|0|0|0|3670|280.177777777778|10593.0572378109|45.4844743733633|1.61865569272977|2.4|341307266
03|NATIONAL|Star|168.918|7.625|0|54.956|190.155|0|0|1819.773|0|355.8|0|680.712|0|2553.565|0|0|0|0|0|0|0|3794|205.4|8594.15997565132|93.7037037037037|3.58024691358025|3.84|122672392
03|NATIONAL|Westhold|0|0|0|57.1|172.871|0|0|0|0|0|0|314.71|0|2012.5|0|0|0|0|0|0|0|2043|229|7322.36309617486|65.1290684624018|0.740740740740741|2.79|63347028
03|NATIONAL|Greenbo|253.626|0|0|0|0|0|0|2090.431|0|0|0|0|0|0|0|0|0|0|0|0|0|1290|85.4|2987.78298317308|59.5959595959596|0.864197530864197|3.78|25204274
03|NATIONAL|Boxy|226.871|0|0|166.846|130|0|0|2562.432|0|0|0|721.082|0|1767.079|0|0|0|0|0|0|0|2875|113.8|4802.80535475463|87.0819304152637|3.58024691358025|4.69|63447715
03|NATIONAL|Slapp|0|0|0|0|28.42|0|0|0|0|0|0|0|0|268.183|0|0|0|0|0|0|0|727|123.2|4942.01015217391|33.5353535353535|1.60493827160494|4.85|16279449
03|NEW YORK|Jodo|0|0|0|0|0|5.987|0|0|0|0|0|0|0|0|0|0.797|0|0|0|0|0|1186|6.28888888888889|20.3736469964266|39.9326599326599|3.36700336700337|4.49|1075619
03|NEW YORK|Boxy|0|0|0|0|0|0|0.805|0|0|0|0|0|0|0|0|0|0|0.955|0|0|0|2291|23.8|88.8319384615385|98.4848484848485|18.1818181818182|7.53|1453712
03|ORLANDO-DAYTONA BCH-MELBRN|Jodo|0|0|0|0|0|6.315|41.775|0|0|0|0|0|0|0|0|0.45|0|32.054|0|0|0|5039|73.0555555555556|37.3274695561424|55.9888888888889|6.51111111111111|2.12|5803843
03|ORLANDO-DAYTONA BCH-MELBRN|Star|0|0|0|0|0|0.379|0|0|0|0|0|0|0|0|0|0.128|0|0|0|0|0|6237|136.4|74.658|100|8.9|4.64|2344359
03|ORLANDO-DAYTONA BCH-MELBRN|Boxy|0|0|0|0|0|0|0.328|0|0|0|0|0|0|0|0|0|0|0.314|0|0|0|6280|110.7|58.655|100|9.2|5.13|1863673
03|PHOENIX (PRESCOTT)|Jodo|0|0|0|0|0|27.578|0|0|0|0|0|0|0|0|0|2.863|0|0|0|0|0|5815|110.377777777778|65.2600440816036|64.9584736251402|4.41077441077441|3.16|10010832
03|PORTLAND OR|Jodo|0|0|0|0|0|5.923|0|0|0|0|0|0|0|0|0|0.355|0|0|0|0|0|3616|50.8444444444444|15.8354458890056|40.1777777777778|2.88888888888889|3.22|1341833
03|RALEIGH-DURHAM (FAYETVLLE)|Jodo|0|0|0|0|0|1.653|0|0|0|0|0|0|0|0|0|0.251|0|0|0|0|0|2317|26.4888888888889|30.3426290901689|54.7754137115839|8.95981087470449|2.43|2129737
03|RALEIGH-DURHAM (FAYETVLLE)|Star|0|0|0|0|0|42.996|0|0|0|0|0|0|0|0|0|4.72|0|0|0|0|0|3317|43.4|51.0551397849462|98.936170212766|17.4468085106383|4.34|731747
03|SACRAMNTO-STKTON-MODESTO|Jodo|0|0|0|0|0|13.563|0|0|0|0|0|0|0|0|0|1.334|0|0|0|0|0|2215|22.5777777777778|26.4108396610407|49.2222222222222|4.15555555555556|2.35|870756
03|SAN ANTONIO|Jodo|0|0|0|0|0|8.86|95.637|0|0|0|0|0|0|0|0|0.576|0|53.36|0|0|0|2144|203.666666666667|104.86432738453|47.6444444444444|0|1.76|8227162
03|SAN DIEGO|Jodo|0|0|0|0|0|6.524|55.117|0|0|0|0|0|0|0|0|0.459|0|22.079|0|0|0|2041|31.4222222222222|28.8848982836161|45.2|6|3.96|716475
03|SAN DIEGO|Slapp|0|0|0|0|0|281.916|0|0|0|0|0|0|0|0|0|17.694|0|0|0|0|0|2804|46.2|41.8902567478604|97|40.2|5.38|360486
03|SAN FRANCISCO-OAK-SAN JOSE|Jodo|0|0|0|0|0|8.626|0.314|0|0|0|0|0|0|0|0|3.986|0|0.441|0|0|0|3186|61.0555555555556|30.5393525146503|35.3555555555556|2.23333333333333|2.68|2122460
03|SEATTLE-TACOMA|Jodo|0|0|0|0|0|23.628|0|0|0|0|0|0|0|0|0|3.713|0|0|0|0|0|3981|47.0111111111111|19.4022315508689|44.7144329896907|4.2|2.26|2079601
03|ST. LOUIS|Jodo|0|0|0|0|0|66.984|0|0|0|0|0|0|0|0|0|5.297|0|0|0|0|0|2385|231.088888888889|66.0725476549217|53|0|0.98|3705417
03|TAMPA-ST. PETE (SARASOTA)|Jodo|0|0|0|0|0|21.396|25.086|0|0|0|0|0|0|0|0|1.431|0|40.736|0|0|0|4951|88.1|69.3782628092076|55.7368843069874|6.1|2.34|11284047
03|TAMPA-ST. PETE (SARASOTA)|Boxy|0|0|0|0|0|15.911|0|0|0|0|0|0|0|0|0|0.839|0|0|0|0|0|5908|120.1|100.199708333333|98|9.5|4.44|3014712
04|ATLANTA|Jodo|0|0|0|0|0|1.359|0|0|0|0|0|0|0|0|0|1.06|0|0|0|0|0|3555|154.333333333333|109.255692113703|50.7641519360269|3.68923611111111|2.25|6806943
04|ATLANTA|Greenbo|0|0|0|0|0|223.388|0|0|0|0|0|0|0|0|0|59.12|0|0|0|0|0|1363|12.375|11.7584440543071|50.3985164141414|0.78125|4.57|157083
04|CHARLOTTE|Jodo|0|0|0|0|0|0|1.863|0|0|0|0|0|0|0|0|0|0|2.131|10.195|0|0|1886|30.3055555555556|24.0139313154798|55.7328605200946|10.0177304964539|2.43|1364523
04|CHARLOTTE|Star|0|0|0|0|0|39.939|0|0|0|0|0|0|0|0|0|1.194|2.909|0|0|0|0|2563|47.25|37.3824175824176|99.2021276595745|38.031914893617|4.02|422271
04|CHICAGO|Jodo|0|0|0|0|0|19.272|24.773|0|0|0|0|0|0|0|0|3.861|3.627|70.011|184.11|0|0|1728|8.08333333333333|19.9865202509182|50.5263157894737|8.18713450292398|1.85|998897
04|CHICAGO|Star|0|0|0|0|0|9.195|0|0|0|0|0|0|0|0|0|2.798|0|0|0|0|0|2957|43|105.3725|100|30.7894736842105|3.18|1171167
04|CHICAGO|Greenbo|0|0|0|0|0|121.399|0|0|0|0|0|0|0|0|0|36.779|0.568|0|0|0|0|957|6|14.1176392178589|97.1052631578947|15|2.12|142851
04|CHICAGO|Slapp|0|0|0|0|0|62.633|0|0|0|0|0|0|0|0|0|10.479|0|0|0|0|0|1094|17.25|42.3977145970293|91.0526315789474|5|0.9|249178
04|CINCINNATI|Jodo|0|0|0|0|0|4.619|0|0|0|0|0|0|0|0|0|0.755|6.587|0|0|0|0|1662|176.611111111111|56.5819371774738|50.7326007326007|0|0|2854416
04|DALLAS-FT. WORTH|Jodo|0|0|0|0|0|18.316|4.598|0|0|0|0|0|0|0|0|2.519|1.992|21.132|0.406|0|0|4001|135.597222222222|85.2189681443721|56.3794120341739|3.75982042648709|3.17|8435860
04|DALLAS-FT. WORTH|Star|0|0|0|0|0|76.208|0|0|0|0|0|0|0|0|0|9.374|0|0|0|0|0|5172|209.875|126.2825|100|13.3838383838384|4.6|3456072
04|DALLAS-FT. WORTH|Greenbo|0|0|0|0|0|148.898|11.073|0|0|0|0|0|0|0|0|38.446|0|59.66|0|0|0|3123|98.125|59.2024324111088|99.112296433725|6.43939393939394|4.75|1550051
04|DALLAS-FT. WORTH|Boxy|0|0|0|0|0|0|2.795|0|0|0|0|0|0|0|0|0|0|8.733|0|0|0|2920|57.875|35.7105151074135|87.9290352504638|4.04040404040404|6.52|863048
04|DALLAS-FT. WORTH|Slapp|0|0|0|0|0|61.3|0|0|0|0|0|0|0|0|0|7.198|0|0|0|0|0|1671|35.25|20.706098861113|75.6725417439703|0|5.28|315302
04|DETROIT|Jodo|0|0|0|0|0|1.233|1.335|0|0|0|0|0|0|0|0|0.105|3.228|3.249|70.991|0|0|1213|16.4722222222222|33.3877590630201|34.7365406643757|4.15234822451317|3.01|1354818
04|HONOLULU|Jodo|0|0|0|0|0|1.104|0|0|0|0|0|0|0|0|0|0.33|0.467|0|0|0|0|1942|26.0277777777778|5.58582335814461|53.9444444444444|5.72222222222222|3.76|375426
04|HONOLULU|Star|0|0|0|0|0|0|25.613|0|0|0|0|0|0|0|0|0|0|4.759|5.363|0|0|3223|132.75|28.4375|100|29|4.61|334536
04|HONOLULU|Greenbo|0|0|0|0|0|50.484|0|0|0|0|0|0|0|0|0|0.694|0|0|0|0|0|712|10.25|2.21120967741935|98.25|2.25|2.01|25087
04|HONOLULU|Boxy|0|0|0|0|0|0|5.4|0|0|0|0|0|0|0|0|0|0|0.762|0.074|0|0|4559|318.75|68.3075|100|46.75|4.42|790656
04|HOUSTON|Jodo|0|0|0|0|0|423.325|0|0|0|0|0|0|0|0|0|139.902|55.21|0|0|0|0|4216|159.875|115.920690934156|58.5555555555556|2.22222222222222|4.01|11030119
04|HOUSTON|Star|0|0|0|0|0|19.451|0|0|0|0|0|0|0|0|0|2.234|0|0|0|0|0|5708|210|145.72|100|6.625|4.15|3842784
04|HOUSTON|Greenbo|0|0|0|0|0|136.887|0|0|0|0|0|0|0|0|0|30.529|0|0|0|0|0|3874|121.5|85.2041193573822|96.125|6.5|4.49|2119680
04|HOUSTON|Slapp|0|0|0|0|0|54.315|0|0|0|0|0|0|0|0|0|6.167|0|0|0|0|0|1965|27.125|20.6006032285892|66.375|0.375|1.37|263985
04|LAS VEGAS|Slapp|0|0|0|0|0|34.276|0|0|0|0|0|0|0|0|0|1.763|0|0|0|0|0|2120|26.25|13.0984692771737|94|17.75|3.86|85972
04|LOS ANGELES|Jodo|0|0|0|0|0|27.829|0|0|0|0|0|0|0|0|0|11.695|16.819|0|15.29|0|0|3368|135.083333333333|195.136183862743|46.8963243546577|3.70833333333333|3.81|9916568
04|LOS ANGELES|Star|0|0|0|0|0|59.259|1.484|0|0|0|0|0|0|0|0|26.026|0|4.848|0|0|0|5633|295.875|434.971173469388|99.8737373737374|18.125|7.2|9705710
04|LOS ANGELES|Westhold|0|0|0|0|0|0|0.592|0|0|0|0|0|0|0|0|0|0|2.624|2.744|0|0|6327|465.875|464.573955756545|99.3699494949495|12.875|4.06|10325818
04|LOS ANGELES|Greenbo|0|0|0|0|0|162.523|0|0|0|0|0|0|0|0|0|133.248|0.031|0|0|0|0|2239|71.875|96.3988757635998|94.459595959596|5.375|2.5|2032705
04|LOS ANGELES|Slapp|0|0|0|0|0|63.331|0|0|0|0|0|0|0|0|0|24.685|0.935|0|0|0|0|4244|216.625|313.500537416097|96.6186868686869|17.75|5.75|4364903
04|MEMPHIS|Jodo|0|0|0|0|0|0|7.324|0|0|0|0|0|0|0|0|0|0|2.986|8.068|0|0|1614|34.3611111111111|14.5468320381802|54.0160642570281|2.84471218206158|0.65|537187
04|MIAMI-FT. LAUDERDALE|Star|0|0|0|0|0|59.407|0.466|0|0|0|0|0|0|0|0|6.541|4.698|2.489|0|0|0|6482|309.125|214.29875|100|21.9387755102041|5.86|5444708
04|NATIONAL|Jodo|339.573|77.02|0|119.527|220.054|0|0|6980.758|14219.757|3222.35|22518.55|1562.475|1353.555|4079.875|3730.412|0|0|0|0|0|0|2964|311.361111111111|11745.3162962228|45.9159496196533|1.64609053497942|2.46|297700888
04|NATIONAL|Star|360.039|24.457|0|50.823|72.484|0|0|4196.363|1819.773|867.95|355.8|713.904|680.712|772.861|2553.565|0|0|0|0|0|0|3149|239.25|10155.3236950549|94.1077441077441|5.55555555555556|4.22|114939442
04|NATIONAL|Westhold|0|0|0|56.654|145.714|0|0|0|0|0|0|246.993|314.71|1867.435|2012.5|0|0|0|0|0|0|1752|257.25|8271.21030311405|67.1156004489338|1.38888888888889|2.98|59330404
04|NATIONAL|Greenbo|261.497|0|0|0|0|0|0|1872.427|2090.431|0|0|0|0|0|0|0|0|0|0|0|0|1077|95.5|3355.83954545455|60.662177328844|1.23456790123457|3.85|23315695
04|NATIONAL|Boxy|320.605|5.821|0|172.653|222.656|0|0|4746.547|2562.432|248.9|0|964.717|721.082|3725.935|1767.079|0|0|0|0|0|0|2351|124|5267.29911458333|86.8265993265993|4.01234567901235|4.81|55112109
04|NATIONAL|Slapp|0|0|0|10.134|42.727|0|0|0|0|0|0|51.524|0|358.687|268.183|0|0|0|0|0|0|601|137.25|5362.5243616643|34.4837261503928|1.38888888888889|5.09|14510374
04|NEW ORLEANS|Jodo|0|0|0|0|0|0|0.146|0|0|0|0|0|0|0|0|0|0|0.468|0|0|0|3163|118.694444444444|57.8211339742841|44.6358820160367|4.89690721649484|0.98|6005803
04|NEW YORK|Jodo|0|0|0|0|0|1.429|0|0|0|0|0|0|0|0|0|0.249|0.797|0|0|0|0|973|6.88888888888889|22.5601650500293|40.9511784511784|3.91414141414141|3.79|938485
04|NEW YORK|Star|0|0|0|0|0|24.854|1.068|0|0|0|0|0|0|0|0|7.708|0|1.971|0|0|0|1611|34.5|128.578153846154|98.4848484848485|18.9393939393939|6.72|1698783
04|NEW YORK|Greenbo|0|0|0|0|0|61.438|0.39|0|0|0|0|0|0|0|0|42.031|0|4.152|0|0|0|349|2.5|9.28329667519182|68.9393939393939|0.378787878787879|6.07|85299
04|NEW YORK|Boxy|0|0|0|0|0|0|3.605|0|0|0|0|0|0|0|0|0|0|10.952|0.955|0|0|1947|30|111.057692307692|98.4848484848485|19.6969696969697|7.96|1428110
04|ORLANDO-DAYTONA BCH-MELBRN|Jodo|0|0|0|0|0|1.872|15.671|0|0|0|0|0|0|0|0|0.161|0.45|17.502|32.054|0|0|4038|77.9166666666667|39.1487247204134|56.0833333333333|6.08333333333333|2.55|4872575
04|ORLANDO-DAYTONA BCH-MELBRN|Star|0|0|0|0|0|0.282|0|0|0|0|0|0|0|0|0|0.092|0.128|0|0|0|0|4989|153.25|82.45|100|14.875|4.42|2065933
04|PHOENIX (PRESCOTT)|Jodo|0|0|0|0|0|10.996|0|0|0|0|0|0|0|0|0|0.998|2.863|0|0|0|0|4723|123.472222222222|71.8573251519501|65.9518799102132|4.20875420875421|3.54|8456503
04|PHOENIX (PRESCOTT)|Star|0|0|0|0|0|6.012|0|0|0|0|0|0|0|0|0|0.435|0|0|0|0|0|4784|145|108.82663742012|98.9962121212121|21.8434343434343|6.23|2413452
04|PHOENIX (PRESCOTT)|Greenbo|0|0|0|0|0|218.577|0|0|0|0|0|0|0|0|0|27.811|0|0|0|0|0|3021|86|61.8108050375323|93.3699494949495|18.4343434343434|5.19|1274317
04|PHOENIX (PRESCOTT)|Slapp|0|0|0|0|0|75.727|0|0|0|0|0|0|0|0|0|4.831|0|0|0|0|0|2961|108.5|92.9622193680244|90.8598484848485|18.6868686868687|4.37|1328197
04|PORTLAND OR|Jodo|0|0|0|0|0|1.224|0|0|0|0|0|0|0|0|0|0.073|0.355|0|0|0|0|2911|44.75|14.8093513811333|40.4305555555556|2.97222222222222|3.28|1105871
04|PORTLAND OR|Boxy|0|0|0|0|0|0|5.389|0|0|0|0|0|0|0|0|0|0|8.264|0|0|0|2414|34.375|15.5578594628936|94.5|12|6.07|378756
04|RALEIGH-DURHAM (FAYETVLLE)|Star|0|0|0|0|0|14.746|0|0|0|0|0|0|0|0|0|1.695|4.72|0|0|0|0|2809|55.5|65.2643010752688|98.936170212766|29.5212765957447|4.16|739818
04|SACRAMNTO-STKTON-MODESTO|Slapp|0|0|0|0|0|31.233|0|0|0|0|0|0|0|0|0|1.847|0|0|0|0|0|988|13.75|16.0050236406619|93|14|3.22|108153
04|SAN ANTONIO|Jodo|0|0|0|0|0|9.528|0.48|0|0|0|0|0|0|0|0|0.922|0.576|14.048|53.36|0|0|1728|238.333333333333|120.526398458832|48|0|2.45|7170747
04|SAN ANTONIO|Greenbo|0|0|0|0|0|188.171|0|0|0|0|0|0|0|0|0|18.44|0|0|0|0|0|1490|267.5|135.414948453608|97|0|5.34|1772291
04|SAN ANTONIO|Slapp|0|0|0|0|0|60.881|0|0|0|0|0|0|0|0|0|1.986|0|0|0|0|0|578|103.75|52.2976178278689|61.5|0|2.52|317325
04|SAN DIEGO|Jodo|0|0|0|0|0|55.768|0|0|0|0|0|0|0|0|0|4.66|0.459|0|22.079|0|0|1687|37.25|34.0537576685078|46.6944444444444|5.94444444444444|3.61|640815
04|SAN DIEGO|Greenbo|0|0|0|0|0|203.921|0|0|0|0|0|0|0|0|0|22.629|0|0|0|0|0|1681|19|17.1625|100|10.75|4.48|193153
04|SAN DIEGO|Slapp|0|0|0|0|0|258.272|0|0|0|0|0|0|0|0|0|17.168|17.694|0|0|0|0|2348|53.75|48.9005102040816|98|33.25|5.83|335791
04|SAN FRANCISCO-OAK-SAN JOSE|Jodo|0|0|0|0|0|14.667|0|0|0|0|0|0|0|0|0|4.552|3.986|0|0.441|0|0|2583|59.6111111111111|29.3336277838603|35.8333333333333|1.91666666666667|2.44|1717638
04|SAN FRANCISCO-OAK-SAN JOSE|Greenbo|0|0|0|0|0|61.476|0|0|0|0|0|0|0|0|0|27.87|0|0|0|0|0|1005|13.25|9.87046967407684|58.875|2|5.16|165295
04|SAN FRANCISCO-OAK-SAN JOSE|Slapp|0|0|0|0|0|7.819|0|0|0|0|0|0|0|0|0|2.999|0|0|0|0|0|2145|98.125|48.4629931699608|92.125|9|5.26|707373
04|ST. LOUIS|Jodo|0|0|0|0|0|70.88|0|0|0|0|0|0|0|0|0|4.878|5.297|0|0|0|0|1897|276.111111111111|76.817157591119|52.6944444444444|0|1.37|3449629
04|TAMPA-ST. PETE (SARASOTA)|Jodo|0|0|0|0|0|16.891|13.093|0|0|0|0|0|0|0|0|1.262|1.431|29.377|40.736|0|0|3976|92.8055555555556|69.8446772022462|55.9503150057274|6.33333333333333|2.21|8892310
05|ATLANTA|Jodo|0|0|0|0|0|0.159|0|0|0|0|0|0|0|0|0|0.06|1.06|0|0|0|0|4511|169.811111111111|119.500618375178|51.5323372615039|4.14351851851852|2.12|9166128
05|ATLANTA|Star|0|0|0|0|0|1.713|0|0|0|0|0|0|0|0|0|1.023|0|0|0|0|0|4885|116.4|95.5276684031721|91.6130050505051|10.9375|4.68|2665802
05|ATLANTA|Greenbo|0|0|0|0|0|56.679|0|0|0|0|0|0|0|0|0|15.058|59.12|0|0|0|0|1907|16.6|16.3853008437256|52.9324494949495|5|5.25|288592
05|ATLANTA|Boxy|0|0|0|0|0|0|0.348|0|0|0|0|0|0|0|0|0|0|0.18|0|0|0|4475|44.8|40.4535183558702|90.4545454545455|6.04166666666667|6.62|1145991
05|CHARLOTTE|Star|0|0|0|0|0|27.436|0|0|0|0|0|0|0|0|0|0.939|4.103|0|0|0|0|3451|71.8|56.754|100|30.6382978723404|5.19|784329
05|CHICAGO|Jodo|0|0|0|0|0|16.737|0|0|0|0|0|0|0|0|0|4.427|7.488|0|254.121|0|0|2207|10.3777777777778|25.5227243151339|51.625730994152|8.7719298245614|2.19|1586685
05|CHICAGO|Star|0|0|0|0|0|94.606|0.273|0|0|0|0|0|0|0|0|30.903|2.798|2.661|0|0|0|3910|65.2|159.924|100|35.7894736842105|3.69|2174527
05|CHICAGO|Westhold|0|0|0|0|0|7.553|117.798|0|0|0|0|0|0|0|0|3.091|0|257.274|0|0|0|3558|63.2|155.033870967742|97.8947368421053|18.9473684210526|1.83|1966169
05|CHICAGO|Greenbo|0|0|0|0|0|68.272|0|0|0|0|0|0|0|0|0|21.117|37.347|0|0|0|0|1299|8.8|21.778476024776|96|17.8947368421053|2.65|270235
05|CHICAGO|Boxy|0|0|0|0|0|0|0.358|0|0|0|0|0|0|0|0|0|0|0.39|0|0|0|3381|29.4|72.1085106382979|99.7894736842105|16.8421052631579|3.22|967370
05|CHICAGO|Slapp|0|0|0|0|0|139.325|0|0|0|0|0|0|0|0|0|25.228|10.479|0|0|0|0|1445|21.8|53.1991276318065|90.5263157894737|7.36842105263158|1.03|386945
05|CINCINNATI|Jodo|0|0|0|0|0|14.482|0|0|0|0|0|0|0|0|0|1.1|7.342|0|0|0|0|2088|197.844444444444|63.5779752245668|50.989010989011|0|0.21|3918023
05|CINCINNATI|Star|0|0|0|0|0|33.62|0|0|0|0|0|0|0|0|0|2.201|0|0|0|0|0|1133|90.6|29.0198194109772|91.8681318681319|0|1.38|387712
05|CINCINNATI|Boxy|0|0|0|0|0|0|1.152|0|0|0|0|0|0|0|0|0|0|0.042|0|0|0|928|59.2|18.9546185763228|78.2417582417582|0|3.79|216673
05|DALLAS-FT. WORTH|Jodo|0|0|0|0|0|54.904|8.22|0|0|0|0|0|0|0|0|9.714|4.511|31.602|21.538|0|0|4964|145.622222222222|91.0509872395293|55.9566183375707|3.67003367003367|2.99|11324211
05|DALLAS-FT. WORTH|Star|0|0|0|0|0|127.606|0.452|0|0|0|0|0|0|0|0|15.364|9.374|2.348|0|0|0|6694|241|146.155916666667|99.5918367346939|13.8383838383838|4.69|4926021
05|DALLAS-FT. WORTH|Westhold|0|0|0|0|0|26.141|115.922|0|0|0|0|0|0|0|0|3.067|0|307.234|0|0|0|5721|246|137.529407981803|97.6530612244898|6.36363636363636|5.47|4099161
05|DALLAS-FT. WORTH|Greenbo|0|0|0|0|0|75.966|9.655|0|0|0|0|0|0|0|0|21.733|38.446|33.007|59.66|0|0|3986|112.7|69.7198453608247|99.3898165326737|7.97979797979798|5.32|2289900
05|DALLAS-FT. WORTH|Boxy|0|0|0|0|0|0|0.171|0|0|0|0|0|0|0|0|0|0|0.458|8.733|0|0|3758|55|34.7140805459695|89.129045557617|2.62626262626263|6.18|1067014
05|DALLAS-FT. WORTH|Slapp|0|0|0|0|0|119.51|0.309|0|0|0|0|0|0|0|0|14.44|7.198|0.044|0|0|0|2104|37.1|22.1355377376794|75.0453514739229|0|3.75|424654
05|DETROIT|Jodo|0|0|0|0|0|180.635|0|0|0|0|0|0|0|0|0|7.862|3.333|0|74.24|0|0|1526|23.2|47.2912683211294|34.9599083619702|4.65063001145475|2.74|2291171
05|DETROIT|Star|0|0|0|0|0|14.616|0|0|0|0|0|0|0|0|0|2.039|0|0|0|0|0|3183|31.2|63.3830833333333|99.7938144329897|26.3917525773196|4.01|854721
